credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,0.1249,301.04,11.00209984,4.64,662,6.087671232876712,8355,34.4,0,2,0,1
1,credit_card,0.1438,687.25,11.32659589,16.05,667,6.0,27293,86.6,0,0,0,0
1,debt_consolidation,0.0964,320.99,11.112447900000001,3.6,712,7.808219178082192,10157,26.2,0,1,0,0
1,small_business,0.147,862.97,11.3736634,5.79,677,12.983561643835616,4209,75.2,2,0,0,1
1,credit_card,0.0807,250.95,10.89673933,10.44,767,9.449429224657534,0,0.0,1,0,0,0
1,all_other,0.0743,87.01,10.28793329,3.96,767,10.767123287671232,1773,5.0,1,0,0,0
1,all_other,0.0775,62.45,10.08580911,2.4,742,6.27408675890411,949,55.8,1,0,0,1
1,home_improvement,0.1375,851.41,11.22524339,19.78,687,6.5727168958904105,12308,43.6,2,0,0,1
1,credit_card,0.1059,244.09,10.59600954,12.1,687,11.01095890410959,7914,30.8,3,2,0,0
1,debt_consolidation,0.1438,687.25,10.65725935,15.7,672,10.10958904109589,9150,96.3,0,0,0,0
1,debt_consolidation,0.1122,656.86,10.55986701,14.04,702,4.931506849315069,21777,53.7,3,0,0,0
1,all_other,0.128,537.57,11.48440253,12.43,667,7.068493150684931,4281,63.0,3,0,0,0
1,debt_consolidation,0.0964,320.99,10.12502982,8.17,712,9.04109589041096,4475,63.0,0,0,0,0
1,debt_consolidation,0.0996,386.99,11.51292546,8.17,707,10.517922375342465,25413,45.2,2,0,0,0
1,small_business,0.0838,315.12,11.58058411,2.28,742,12.986301369863014,15043,65.2,2,0,0,0
1,major_purchase,0.1059,292.91,10.16277015,5.56,682,3.6987442931506846,6353,39.5,2,0,0,0
1,debt_consolidation,0.0807,125.48,9.980448594,10.33,742,5.260388128767124,3737,55.8,1,0,0,0
1,debt_consolidation,0.0933,383.45,11.13663073,7.47,717,15.287785389041098,11370,41.6,0,2,0,0
1,debt_consolidation,0.1343,523.78,10.49127422,17.4,667,28.438470328767124,18403,73.3,0,1,0,0
1,all_other,0.1217,199.78,11.69524702,6.81,662,5.591894978082192,19504,77.3,0,0,0,0
1,debt_consolidation,0.0933,575.17,11.53272809,16.95,747,9.945205479452055,10463,8.2,2,0,0,0
1,debt_consolidation,0.0901,95.42,9.210340372000001,6.72,707,9.12054794520548,2808,51.1,3,1,0,0
1,debt_consolidation,0.0901,477.07,11.17043516,6.88,742,12.572716895890412,6297,14.5,0,0,0,0
1,all_other,0.0807,345.06,11.03488966,14.07,792,21.55353881369863,33060,21.7,0,0,0,0
1,all_other,0.1122,155.19,9.893437217,23.03,717,7.068493150684931,4500,13.0,0,0,0,1
1,home_improvement,0.0996,644.97,11.21171226,13.28,732,4.8493150684931505,2344,9.8,1,0,0,0
1,all_other,0.0712,92.8,11.01205017,1.19,797,17.178196347945207,2907,4.0,0,0,0,0
1,debt_consolidation,0.0996,306.36,10.96819829,21.93,727,12.583675800000002,26218,28.7,2,0,0,0
1,debt_consolidation,0.1154,143.53,9.998797732,24.71,707,3.5371004575342466,5967,25.5,0,0,0,0
1,credit_card,0.0964,288.89,11.62625415,10.36,702,16.764383561643836,27786,85.5,2,0,1,1
1,all_other,0.0933,87.88,11.62625415,13.46,702,16.767123287671232,27786,85.5,2,0,1,1
1,all_other,0.0901,381.66,11.69524702,4.28,722,11.178196347945205,7335,45.8,1,1,0,0
1,debt_consolidation,0.1122,197.06,10.80972795,0.0,672,6.901369863013699,0,0.0,1,1,0,0
1,credit_card,0.0807,83.92,10.59663473,16.68,737,19.145205479452056,19210,48.3,0,0,0,0
1,small_business,0.0964,481.48,10.59663473,4.05,717,7.559018265753425,11601,85.9,3,0,0,0
1,debt_consolidation,0.0996,253.16,10.16585182,6.14,697,5.589155252054795,991,34.2,1,0,0,0
1,all_other,0.0743,77.69,13.16542287,2.45,762,17.095890410958905,141287,9.4,5,1,0,0
1,all_other,0.1014,97.0,11.69524702,8.71,687,6.331621005479452,199,1.1,1,1,0,0
1,all_other,0.1046,259.87,11.69524702,11.28,692,13.748059361643836,63580,80.6,1,0,0,1
1,home_improvement,0.0743,124.3,11.04292184,5.82,772,14.876712328767123,773,4.8,0,0,0,0
1,debt_consolidation,0.133,67.68,9.798127037,22.0,662,4.027397260273973,1042,37.2,3,1,0,0
1,debt_consolidation,0.133,406.07,10.20359214,7.16,662,4.191894978082192,137,3.2,1,1,0,1
1,credit_card,0.0983,241.41,11.47210347,2.69,712,12.901369863013699,1944,47.4,0,0,1,0
1,small_business,0.1393,170.72,10.54534144,20.72,662,19.476826484931507,16613,18.3,1,1,0,1
1,educational,0.0838,293.85,9.392661928999999,0.0,737,3.1205479452054794,0,0.0,1,0,0,0
1,credit_card,0.133,318.09,10.81977828,17.04,662,16.92876712328767,5181,97.8,3,0,1,0
1,major_purchase,0.092,63.79,10.08580911,18.65,727,9.465867580821918,597,14.2,2,1,0,0
1,all_other,0.0743,217.52,11.00209984,1.72,807,19.80821917808219,3202,1.1,1,0,0,0
1,credit_card,0.1236,667.74,11.79810441,13.42,687,9.369977169863013,46086,92.7,0,0,0,0
1,debt_consolidation,0.1236,133.55,10.81977828,8.66,662,18.737100457534247,9380,44.1,1,0,1,1
1,debt_consolidation,0.1014,421.14,10.59663473,17.01,752,11.915068493150685,35944,56.2,2,0,0,0
1,all_other,0.1362,339.94,10.80972795,1.21,672,6.901369863013699,0,0.0,0,1,0,0
1,debt_consolidation,0.1078,365.51,11.00209984,14.26,702,18.57545662191781,7973,89.6,0,0,0,0
1,debt_consolidation,0.0807,313.69,10.11050172,9.95,752,14.156164383561643,8522,21.7,1,0,0,0
1,credit_card,0.1583,876.83,11.69524702,18.08,677,9.123287671232877,62976,86.1,2,2,0,0
1,debt_consolidation,0.1362,316.99,10.30895266,21.88,667,4.386415526027397,7429,82.5,0,0,0,0
1,small_business,0.1236,701.12,10.77895629,0.85,682,7.065753424657534,639,13.6,1,0,0,1
1,debt_consolidation,0.1014,485.0,11.38845009,13.73,732,15.038356164383561,14903,35.3,0,0,0,0
1,debt_consolidation,0.1236,133.55,10.59653473,9.48,662,11.178196347945205,2923,28.4,3,0,0,0
1,credit_card,0.0838,362.39,11.58058411,8.16,757,15.863013698630137,18314,50.6,1,0,0,0
1,all_other,0.0712,108.27,10.26813067,0.0,777,8.312442923287671,150,7.5,1,0,0,0
1,all_other,0.1236,240.39,9.757305042,4.58,662,10.520662101369863,0,0.0,2,0,0,0
1,all_other,0.0743,62.15,11.12714533,9.99,767,22.438470320547946,2475,5.4,1,1,0,0
1,all_other,0.0838,66.18,9.893437217,2.36,722,15.863013698630137,1489,62.0,1,0,0,0
1,debt_consolidation,0.1109,327.82,10.63344871,19.32,702,7.8054794520547945,15368,87.1,0,0,0,0
1,all_other,0.0743,69.14,11.69524702,7.67,762,16.45764840273973,21521,29.5,1,0,0,1
1,home_improvement,0.1078,313.3,11.02190247,14.06,702,15.616552512328768,4781,15.5,2,0,0,1
1,debt_consolidation,0.1141,329.34,11.27090486,14.03,692,12.246689498630138,8473,27.6,3,1,1,0
1,all_other,0.1236,292.97,10.727663,15.53,677,5.063013698630137,8494,44.2,1,0,0,0
1,all_other,0.0838,315.12,11.15051985,14.03,762,15.12054794520548,11333,45.5,5,0,0,0
1,debt_consolidation,0.0807,225.86,11.02190247,17.0,762,14.630251142465754,9366,40.7,4,0,0,1
1,major_purchase,0.0838,63.03,10.46493024,18.96,742,6.0,4922,30.6,0,0,0,0
1,debt_consolidation,0.1267,536.57,11.42081018,10.13,677,14.46586758082192,23129,79.8,0,1,0,1
1,small_business,0.1204,126.29,11.05089001,12.5,667,9.04109589041096,29736,80.2,3,0,0,0
1,credit_card,0.0951,192.23,11.60823564,16.87,722,23.33984018356164,67232,41.1,1,0,0,0
1,all_other,0.1014,97.0,10.77895629,0.0,692,14.136986301369863,0,0.0,0,0,0,0
1,debt_consolidation,0.092,318.93,11.25480219,5.93,727,13.150684931506849,11496,26.6,0,0,0,0
1,credit_card,0.1078,228.45,10.50506754,7.76,687,5.506963471232877,6999,65.7,0,0,0,0
1,all_other,0.1172,72.78,10.57821615,17.2,667,3.863013698630137,4863,69.5,0,1,0,0
1,all_other,0.1141,16.47,9.878169745,3.69,667,24.164383561643834,12229,90.6,0,0,1,0
1,all_other,0.0775,124.89,10.96127785,1.33,767,6.8083333342465755,2325,8.2,0,0,0,0
1,all_other,0.1109,262.26,11.184421400000002,5.12,687,5.339840183561645,14653,95.1,0,0,0,1
1,credit_card,0.0838,236.34,11.22524339,6.06,742,8.627511416438356,4286,40.4,0,0,0,0
1,debt_consolidation,0.1204,265.87,10.70738554,16.06,677,5.339840183561645,8009,68.5,0,0,0,0
1,debt_consolidation,0.0775,101.47,10.49127422,2.73,742,6.986301369863014,2353,12.4,0,0,0,1
1,debt_consolidation,0.0775,218.55,10.81769612,10.37,767,12.082191780821917,6634,9.4,0,0,0,0
1,debt_consolidation,0.1014,38.8,10.30895266,19.76,702,12.408333334246576,0,0.0,0,0,0,0
1,credit_card,0.1141,247.0,11.184421400000002,14.65,682,9.12054794520548,5608,47.1,0,0,0,0
1,debt_consolidation,0.1299,673.79,10.77895629,18.98,682,13.232990868493152,13649,42.4,1,0,0,1
1,all_other,0.1078,79.96,10.54534144,14.84,677,11.342579909589043,9973,33.8,0,0,0,0
1,debt_consolidation,0.1204,498.51,10.75790288,17.95,677,7.147945205479452,16502,63.0,0,0,0,0
1,debt_consolidation,0.1488,692.14,11.23848862,7.11,667,10.682305936986301,15773,95.0,0,0,0,1
1,small_business,0.0951,800.95,11.08214255,2.14,777,12.490525115068495,3326,14.3,6,0,0,0
1,debt_consolidation,0.0983,289.69,9.980448594,4.83,712,4.438470320547945,7263,39.0,0,0,0,0
1,all_other,0.0838,264.71,10.54796956,13.1,767,20.71244292328767,3451,19.4,0,0,0,0
1,debt_consolidation,0.1267,117.38,10.77895629,13.1,662,26.463127854794518,16770,50.7,0,0,0,0
1,all_other,0.1078,293.72,10.49127422,7.93,692,6.654908676712329,17042,75.1,0,0,0,0
1,major_purchase,0.1267,563.4,11.00209984,20.06,697,12.493264841095892,10686,49.4,0,0,0,0
1,credit_card,0.092,318.93,12.01370075,0.33,732,9.863013698630137,45,0.4,0,0,0,0
1,all_other,0.0951,230.68,10.38887228,15.84,717,4.931506849315069,3247,33.3,1,0,0,0
1,debt_consolidation,0.152,730.04,11.22524339,21.84,677,7.23299086849315,27839,72.7,0,1,0,0
1,all_other,0.0775,312.22,11.65702581,2.89,807,14.136986301369863,0,0.0,1,0,0,0
1,major_purchase,0.0807,250.95,11.00209984,9.58,757,35.915068493150685,17246,13.7,1,0,0,0
1,debt_consolidation,0.1425,514.49,10.77895629,19.05,667,17.01095890410959,14036,64.4,0,0,0,0
1,small_business,0.1046,16.25,10.16585182,14.17,692,13.476826484931507,5643,60.7,0,0,0,0
1,debt_consolidation,0.1204,372.22,10.71441777,21.33,697,12.904109589041095,17850,66.3,1,0,0,0
1,debt_consolidation,0.0951,320.38,10.91508846,7.59,722,6.4110730602739725,8382,20.4,1,0,0,0
1,small_business,0.1836,504.13,11.33857208,23.04,662,18.328881279452055,24280,93.4,3,0,0,0
1,debt_consolidation,0.1172,413.51,10.49127422,11.9,677,8.136986301369863,8375,91.0,3,0,0,0
1,all_other,0.1014,485.0,11.33857208,19.86,742,7.569977169863013,6437,28.6,4,0,0,0
1,credit_card,0.1172,307.66,11.03488966,20.09,697,17.512442923287672,16890,64.0,0,0,0,0
1,all_other,0.1078,130.54,10.37349118,0.38,682,3.5343607315068493,887,38.6,0,0,0,0
1,debt_consolidation,0.1299,370.59,10.86856845,17.94,667,8.956164383561644,17771,52.1,2,0,0,1
1,debt_consolidation,0.1299,539.03,10.66895539,14.82,677,22.35353881369863,13115,42.3,2,2,0,0
1,major_purchase,0.0775,312.22,10.08580911,0.0,787,10.435730594520548,5028,12.1,0,0,0,1
1,all_other,0.1078,70.17,9.308283446,19.15,692,6.5727168958904105,1,0.2,2,0,1,1
1,debt_consolidation,0.1078,440.57,10.52406404,12.58,702,5.835616438356165,10251,33.0,0,0,0,0
1,all_other,0.092,175.42,10.51867319,16.74,727,12.575456621917809,6566,48.6,1,0,0,0
1,all_other,0.1046,194.91,10.81977828,5.06,687,12.23013698630137,9516,63.4,1,0,0,0
1,debt_consolidation,0.1172,165.41,11.00209984,0.0,672,6.904109589041096,2126,6.4,1,0,0,0
1,debt_consolidation,0.133,406.07,10.71441777,4.67,662,7.8054794520547945,7209,38.1,1,0,0,1
1,debt_consolidation,0.1172,82.71,11.03488966,19.29,677,11.832876712328767,7180,34.4,3,0,0,1
1,debt_consolidation,0.0838,189.08,10.60905725,12.5,727,6.986301369863014,7386,42.4,0,0,0,0
1,all_other,0.0712,57.23,10.46310334,11.59,772,16.356278539726027,6035,19.0,0,0,0,0
1,small_business,0.133,338.39,11.69524702,6.31,662,16.84931506849315,28653,89.3,0,0,0,1
1,debt_consolidation,0.1204,498.51,11.51292546,15.82,682,25.068493150684933,49459,88.8,1,2,0,0
1,credit_card,0.1267,737.78,11.40756495,13.04,697,13.972602739726028,22738,30.8,0,1,0,0
1,credit_card,0.092,306.18,11.03488966,13.12,742,14.3836758,24406,40.3,1,0,0,1
1,debt_consolidation,0.0951,592.7,10.34174248,16.49,747,11.671347032876714,25946,37.9,0,0,0,0
1,all_other,0.1014,611.1,10.69194491,9.79,732,16.27408675890411,0,0.0,0,0,0,0
1,debt_consolidation,0.0951,461.35,11.38586452,9.96,732,14.3836758,4765,16.5,0,0,1,0
1,debt_consolidation,0.1583,841.76,11.22524339,15.38,662,9.369977169863013,15222,77.3,0,2,0,0
1,small_business,0.1078,244.76,11.35040654,1.78,687,25.972602739726028,8035,50.5,1,1,1,0
1,debt_consolidation,0.1014,452.67,11.22524339,16.54,722,13.150684931506849,14214,39.4,0,0,0,1
1,debt_consolidation,0.1046,649.68,11.65702581,16.2,732,14.052054794520547,23442,42.1,2,0,0,0
1,credit_card,0.0838,226.89,12.07254125,15.11,742,13.476826484931507,101443,13.7,6,0,0,0
1,debt_consolidation,0.1204,498.51,11.51292546,14.32,677,12.161643835616438,25988,98.8,1,0,0,0
1,debt_consolidation,0.1615,880.78,11.6351431,24.84,682,20.873972602739727,51039,93.8,0,1,0,1
1,debt_consolidation,0.1141,658.67,10.96578158,10.14,702,16.43573059452055,23370,70.0,1,0,0,0
1,all_other,0.1172,231.57,12.20607265,15.46,692,18.161643835616438,119420,95.1,0,0,0,0
1,all_other,0.1014,258.67,10.81977828,8.78,702,10.810958904109588,0,0.0,0,0,0,0
1,debt_consolidation,0.1109,157.36,10.73639668,11.37,677,7.4768264849315065,15564,56.6,1,0,0,0
1,debt_consolidation,0.1236,300.48,11.35040654,21.8,677,13.887671232876713,13686,48.7,1,0,0,0
1,home_improvement,0.1141,658.67,12.834681300000002,0.63,702,17.34257990958904,6921,0.0,2,0,0,0
1,debt_consolidation,0.1014,129.34,10.49127422,7.07,697,4.27408675890411,4220,53.4,2,0,0,0
1,all_other,0.1393,170.72,11.184421400000002,22.57,662,8.054794520547945,29877,75.6,2,0,0,0
1,credit_card,0.133,101.52,10.47005058,24.79,697,15.257534246575343,21573,73.7,1,0,0,1
1,small_business,0.1078,365.51,11.28978191,7.56,697,13.64394977260274,18316,81.0,1,1,0,1
1,small_business,0.0775,337.19,10.08580911,10.1,782,14.794520547945206,1458,18.0,1,0,0,0
1,debt_consolidation,0.092,382.72,10.59663473,10.14,747,21.369977169863017,3179,11.0,1,0,1,0
1,debt_consolidation,0.0838,403.36,11.08214255,7.26,757,15.287785389041098,4365,51.4,0,0,0,0
1,credit_card,0.0775,305.97,11.00209984,9.2,797,17.17808219178082,209,1.9,0,0,0,0
1,debt_consolidation,0.133,676.78,10.81977828,20.42,692,21.123287671232877,12573,71.8,2,1,0,0
1,credit_card,0.1236,767.89,11.46163217,16.07,702,7.068493150684931,806,10.3,2,0,0,1
1,debt_consolidation,0.1109,491.73,10.37349118,4.8,697,9.53436073150685,4134,39.4,1,0,0,1
1,debt_consolidation,0.1172,496.22,11.09741002,2.42,682,17.339840183561645,0,0.0,1,0,0,0
1,credit_card,0.1078,228.45,11.14908203,16.51,692,13.72340182739726,22157,98.0,0,0,0,0
1,debt_consolidation,0.1109,819.54,11.40756495,17.11,722,17.915068493150685,54925,97.8,0,0,0,0
1,credit_card,0.1078,261.08,11.26446411,16.75,692,11.753538813698631,50908,37.1,0,2,0,0
1,credit_card,0.1078,81.59,11.58058411,16.37,682,27.287785389041094,16164,80.0,1,0,0,0
1,debt_consolidation,0.1078,278.22,11.60823564,18.58,702,19.80821917808219,14046,80.3,0,0,0,1
1,debt_consolidation,0.0775,312.22,10.00784757,5.24,792,13.72614155342466,4767,8.7,0,0,0,0
1,all_other,0.1141,59.28,11.19821472,21.01,692,7.068493150684931,23882,89.8,0,0,0,0
1,educational,0.0807,376.43,9.903487553,8.88,782,22.356278539726027,674,2.6,1,0,0,0
1,small_business,0.0983,804.69,11.184421400000002,8.98,757,12.65490867671233,56842,14.4,6,0,0,0
1,home_improvement,0.1046,812.09,12.13384061,1.88,727,27.942465753424656,19948,77.0,2,0,0,0
1,home_improvement,0.1078,130.54,10.81977828,15.5,687,22.92876712328767,10979,37.2,0,2,0,0
1,debt_consolidation,0.1141,329.34,10.59663473,15.93,692,9.696004567123287,14643,76.4,0,0,0,0
1,debt_consolidation,0.1172,99.25,10.91871823,12.85,682,7.3151826493150685,15680,89.6,1,0,0,0
1,debt_consolidation,0.1362,381.58,10.30895266,19.52,667,12.087671232876712,16670,71.7,0,0,0,0
1,debt_consolidation,0.1078,310.03,11.21989579,8.22,697,10.156164383561643,2624,48.6,1,0,0,0
1,debt_consolidation,0.0838,78.78,10.34174248,10.61,722,19.422031964383564,2773,10.8,1,0,0,0
1,debt_consolidation,0.0951,608.72,11.14186178,11.29,767,25.147945205479452,2279,20.7,3,0,0,0
1,debt_consolidation,0.0983,386.25,11.26446411,15.74,722,11.997260273972604,28110,31.9,0,0,0,0
1,small_business,0.092,669.76,12.37581542,2.7,792,24.737100457534247,997,1.2,2,0,0,0
1,debt_consolidation,0.092,478.4,10.91508846,12.28,747,20.21917808219178,2787,2.3,1,0,0,0
1,all_other,0.0838,567.22,11.06663836,5.25,772,9.698744293150686,1612,12.1,4,0,0,1
1,credit_card,0.1488,346.07,11.08214255,23.89,672,19.89041095890411,10214,65.1,1,2,1,0
1,debt_consolidation,0.1425,685.99,10.77895629,2.1,672,10.60285388219178,19892,83.6,2,0,0,0
1,all_other,0.092,255.15,10.46310334,1.03,727,3.3699771698630134,1834,12.8,1,0,0,0
1,home_improvement,0.1204,498.51,12.21602298,17.08,682,15.945205479452055,108397,67.3,3,0,0,0
1,home_improvement,0.0775,124.89,11.08214255,9.25,757,13.72614155342466,3348,5.3,0,0,0,0
1,all_other,0.0743,217.52,10.40426284,10.04,772,9.945205479452055,983,2.1,1,0,0,0
1,all_other,0.0983,241.41,11.06663836,0.58,712,14.876712328767123,603,30.1,0,1,0,0
1,debt_consolidation,0.133,406.07,10.81683395,24.22,692,17.832876712328765,13662,60.7,0,1,0,0
1,debt_consolidation,0.06,467.45,11.04292184,15.28,687,12.74531963561644,26044,34.5,3,0,0,0
1,credit_card,0.0983,386.25,10.1266311,16.75,732,13.474086758904111,16212,50.7,0,0,0,0
1,debt_consolidation,0.0983,257.5,10.49127422,21.33,762,17.260388128767126,8516,11.1,0,0,0,0
1,credit_card,0.0807,62.74,10.30895266,3.68,732,7.068493150684931,3953,15.9,0,0,0,0
1,major_purchase,0.092,223.26,11.38509209,13.28,727,15.98904109589041,12672,21.0,3,3,0,0
1,debt_consolidation,0.0951,320.38,10.85127695,9.6,717,4.024657534246575,1346,23.2,2,0,0,0
1,debt_consolidation,0.092,318.93,10.71441777,4.88,732,11.175342465753424,12425,94.2,0,0,0,0
1,debt_consolidation,0.1393,527.52,10.645424900000002,19.71,667,6.821917808219178,12032,87.2,3,0,1,1
1,credit_card,0.0775,327.83,10.95779958,12.86,802,15.04109589041096,14377,10.2,0,0,0,0
1,all_other,0.0951,640.76,11.28978191,0.22,767,23.221917808219178,464,18.6,8,0,0,1
1,debt_consolidation,0.1172,196.84,10.47522952,15.38,697,4.682305936986302,10900,42.4,3,0,0,0
1,debt_consolidation,0.1046,42.23,10.75790288,18.15,707,6.326141553424657,7006,48.0,1,0,1,0
1,debt_consolidation,0.0983,136.0,10.77895629,11.93,717,17.339840183561645,19708,37.1,0,1,0,0
1,debt_consolidation,0.1267,182.77,11.21182037,11.25,707,22.19178082191781,30949,54.3,0,0,0,0
1,debt_consolidation,0.1046,194.91,10.54534144,13.42,697,11.178082191780822,6101,36.8,3,0,0,0
1,all_other,0.0832,94.46,10.1266311,1.54,727,5.506963471232877,1235,28.7,0,0,0,0
1,debt_consolidation,0.1261,450.67,10.46310334,19.71,692,8.301484019178082,18028,88.4,1,0,0,0
1,debt_consolidation,0.0945,387.32,10.89673933,11.02,742,9.0,8828,54.8,5,0,0,0
1,debt_consolidation,0.0863,47.45,9.77246729,9.37,722,13.96986301369863,6033,31.1,1,0,0,0
1,credit_card,0.0832,201.5,10.81977828,13.99,752,13.808333334246576,64885,39.6,0,0,0,0
1,debt_consolidation,0.1324,405.72,11.31447453,15.12,672,15.780936073972605,27905,81.8,1,2,0,0
1,debt_consolidation,0.1197,336.98,11.40863105,6.61,692,26.21917808219178,14081,73.7,0,0,1,0
1,all_other,0.0945,333.7,11.00209984,6.02,787,29.753424657534246,426,0.7,0,0,0,1
1,debt_consolidation,0.1387,655.0,11.28522153,7.16,672,34.39463471232877,12301,56.4,1,0,0,0
1,all_other,0.0863,101.21,9.798127037,14.38,722,4.191780821917808,0,0.0,0,0,0,0
1,small_business,0.0976,533.77,9.903487553,4.68,737,9.337100457534246,2248,11.6,0,0,0,0
1,all_other,0.1071,16.31,8.9751293,3.04,682,18.983561643835618,44,3.7,2,1,0,0
1,small_business,0.1008,807.62,10.51867319,8.53,767,9.167123287671233,2296,7.6,3,0,0,0
1,debt_consolidation,0.1292,347.5,11.15625052,9.05,702,12.411073060273974,16264,90.6,3,0,0,1
1,all_other,0.1039,194.71,10.66895539,17.47,702,9.698744293150686,12758,40.4,0,0,0,0
1,all_other,0.08,188.02,10.77895629,14.08,792,13.397374430136987,2573,16.3,1,0,0,0
1,debt_consolidation,0.0976,237.95,11.14186178,12.57,762,9.369977169863013,15176,31.6,0,0,0,0
1,debt_consolidation,0.1008,148.61,10.645424900000002,5.91,727,12.821917808219178,7239,16.3,2,0,0,0
1,credit_card,0.0863,189.77,10.57131693,11.2,722,7.3151826493150685,11217,52.9,3,0,0,0
1,debt_consolidation,0.1008,84.0,10.23995979,14.57,702,6.821917808219178,12979,31.0,0,0,0,0
1,all_other,0.0976,192.93,12.20607265,4.84,707,15.780936073972605,21894,0.0,2,0,0,0
1,all_other,0.1197,431.6,11.32659589,3.92,682,9.531621005479453,4933,15.1,2,0,0,0
1,debt_consolidation,0.1071,339.06,10.35456317,4.74,722,3.5343607315068493,6206,35.3,0,0,0,0
1,debt_consolidation,0.0976,225.09,10.22557105,17.78,717,5.013698630136986,16326,48.6,2,0,0,0
1,debt_consolidation,0.1039,243.38,10.71441777,5.57,707,11.342579909589043,33,0.3,0,0,0,0
1,debt_consolidation,0.0737,24.84,10.46310334,7.65,777,12.657648402739728,19901,29.8,0,0,0,0
1,credit_card,0.08,90.88,9.852194257999999,6.32,737,8.167123287671233,4385,24.0,0,0,0,0
1,debt_consolidation,0.1355,589.2,10.69194491,18.52,677,13.150684931506849,18966,70.5,2,0,0,0
1,home_improvement,0.0945,96.03,11.22524339,1.49,712,17.041095890410958,8788,39.2,0,0,1,0
1,all_other,0.1071,48.91,10.645424900000002,18.14,697,8.468607306849314,1276,63.8,1,0,0,0
1,debt_consolidation,0.1229,200.12,10.49127422,14.77,672,13.232876712328768,22635,45.5,0,0,0,0
1,credit_card,0.0768,199.61,11.52682837,0.83,777,22.931506849315067,1715,8.2,1,0,0,0
1,credit_card,0.08,310.24,11.52682837,3.19,777,22.931506849315067,1715,8.2,1,0,0,0
1,all_other,0.0976,80.39,9.998797732,22.25,737,6.586415526027397,2574,10.5,1,0,0,0
1,credit_card,0.0832,160.57,10.98529272,7.08,767,36.490525123287675,25336,35.9,0,0,0,0
1,debt_consolidation,0.1355,343.0,10.2797298,15.82,667,9.696004567123287,18485,65.3,1,0,1,1
1,debt_consolidation,0.0945,272.09,10.81985828,17.33,737,6.657648402739726,9048,26.6,1,0,0,0
1,credit_card,0.1324,307.67,10.8036489,7.37,672,19.232876712328768,14421,83.8,0,2,0,0
1,debt_consolidation,0.0976,200.17,9.92329018,18.35,742,7.887671232876713,9121,55.4,1,0,0,0
1,all_other,0.1071,260.82,12.27839331,17.66,707,18.164383561643834,120563,92.4,0,0,0,0
